Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
129,1,1.854,0.403138,0.8134,0.81,0.8134,0.8089,0.9478,0.004214,1.8451,5.2393
129,2,1.7902,0.408055,0.8081,0.8004,0.8081,0.8017,0.9488,-0.02711,1.7784,5.0152
129,3,1.7595,0.4052,0.794,0.7906,0.794,0.7889,0.9489,-0.019657,1.7583,4.9195
129,4,1.871,0.380253,0.8187,0.8213,0.8187,0.815,0.953,0.012634,1.839,5.3494
130,1,1.894,0.452649,0.8099,0.8056,0.8099,0.8064,0.9438,-0.012425,1.8411,5.2573
130,2,1.8033,0.4111,0.831,0.8303,0.831,0.8228,0.9453,-0.00709,1.778,5.0519
130,3,1.7567,0.41164,0.7958,0.7925,0.7958,0.791,0.9499,0.004875,1.7542,4.8951
130,4,1.9131,0.381095,0.8204,0.8251,0.8204,0.8181,0.9536,-0.03003,1.8507,5.4879
131,1,1.8698,0.403732,0.8169,0.8146,0.8169,0.8122,0.9479,-0.009431,1.8448,5.2907
131,2,1.7699,0.393507,0.8327,0.8302,0.8327,0.8288,0.954,0.009139,1.7725,4.9816
131,3,1.7438,0.411811,0.7905,0.7912,0.7905,0.7873,0.9443,-0.011263,1.7392,4.8519
131,4,1.9018,0.379944,0.8239,0.8265,0.8239,0.8188,0.9552,-0.000342,1.8558,5.4528
132,1,1.8853,0.404231,0.8275,0.825,0.8275,0.8227,0.9496,-0.010904,1.8505,5.3411
132,2,1.7565,0.388663,0.8239,0.8214,0.8239,0.8217,0.9548,0.006748,1.7668,4.948
132,3,1.7292,0.384635,0.8187,0.822,0.8187,0.8152,0.952,0.004884,1.7464,4.8664
132,4,1.8588,0.358567,0.8151,0.8177,0.8151,0.8093,0.9591,-0.014047,1.8394,5.3594
133,1,1.8642,0.411163,0.787,0.7854,0.787,0.7855,0.9451,-0.013242,1.8345,5.2547
133,2,1.7857,0.414816,0.8292,0.8283,0.8292,0.8244,0.9512,0.005942,1.7771,4.9843
133,3,1.7993,0.473738,0.7641,0.7609,0.7641,0.761,0.9389,0.005069,1.7498,4.8922
133,4,1.9543,0.488791,0.7764,0.7767,0.7764,0.7751,0.9349,-0.001698,1.839,5.3739
134,1,1.8997,0.476363,0.794,0.7903,0.794,0.7912,0.9353,-0.001478,1.8288,5.2208
134,2,1.8033,0.423401,0.8116,0.8084,0.8116,0.8061,0.9443,-0.027961,1.7806,5.0231
134,3,1.7889,0.446897,0.7782,0.7665,0.7782,0.7691,0.9423,0.013291,1.7579,4.9201
134,4,1.8986,0.424732,0.794,0.7927,0.794,0.788,0.948,-0.008098,1.8413,5.3376
135,1,1.8773,0.43268,0.7993,0.7967,0.7993,0.7971,0.9479,-0.001856,1.8359,5.248
135,2,1.7723,0.380374,0.8363,0.8305,0.8363,0.8311,0.9532,-0.015295,1.7844,5.02
135,3,1.7636,0.41724,0.8063,0.814,0.8063,0.8022,0.9454,-0.015055,1.7574,4.905
135,4,1.9057,0.388203,0.8063,0.8071,0.8063,0.8033,0.9491,0.019246,1.8655,5.4465
136,1,1.8351,0.420606,0.7958,0.79,0.7958,0.7906,0.9435,0.006171,1.8138,5.1357
136,2,1.8132,0.426726,0.8116,0.8087,0.8116,0.806,0.9449,0.008552,1.7828,5.0484
136,3,1.8177,0.516006,0.7799,0.7751,0.7799,0.7746,0.9323,0.015869,1.7344,4.855
136,4,1.9315,0.493581,0.7905,0.7887,0.7905,0.7838,0.9368,0.007943,1.8253,5.2867
137,1,1.9174,0.458485,0.7887,0.7936,0.7887,0.7889,0.943,-0.017058,1.8428,5.3214
137,2,1.7818,0.388976,0.8257,0.8211,0.8257,0.8209,0.9556,0.008204,1.7743,5.0318
137,3,1.781,0.447691,0.787,0.7821,0.787,0.7828,0.9417,-0.008026,1.755,4.8922
137,4,1.9006,0.396242,0.8169,0.8225,0.8169,0.8151,0.9548,-0.017688,1.8574,5.4109
138,1,1.8634,0.448066,0.8081,0.8033,0.8081,0.805,0.944,0.004002,1.8145,5.1659
138,2,1.789,0.432473,0.8239,0.82,0.8239,0.8208,0.9468,-0.001297,1.7581,4.9541
138,3,1.7493,0.434736,0.7993,0.7943,0.7993,0.7929,0.942,0.009726,1.7361,4.8165
138,4,1.8969,0.390827,0.8116,0.8134,0.8116,0.8111,0.9491,-0.013588,1.8444,5.4111
139,1,1.793,0.390835,0.8116,0.8091,0.8116,0.8091,0.9519,0.023384,1.8054,5.0649
139,2,1.7621,0.398063,0.8151,0.8109,0.8151,0.8104,0.9511,0.019836,1.7736,4.9448
139,3,1.772,0.418694,0.8116,0.811,0.8116,0.8091,0.9529,-0.017556,1.7581,4.9298
139,4,1.8845,0.434481,0.8116,0.8098,0.8116,0.8047,0.9459,-0.010543,1.83,5.2678
140,1,1.8593,0.4257,0.7993,0.8025,0.7993,0.7989,0.9452,0.023546,1.8329,5.2044
140,2,1.7896,0.411617,0.8134,0.8059,0.8134,0.8074,0.9493,-0.025256,1.7782,5.0048
140,3,1.7813,0.434217,0.8028,0.8015,0.8028,0.7973,0.9449,-0.02968,1.7576,4.9243
140,4,1.9354,0.462187,0.787,0.7895,0.787,0.7855,0.945,0.030019,1.8318,5.3729
141,1,1.8772,0.431645,0.7958,0.7928,0.7958,0.7925,0.9437,-0.008913,1.8363,5.25
141,2,1.784,0.42291,0.8204,0.8175,0.8204,0.8137,0.9469,0.017111,1.7619,4.9599
141,3,1.7664,0.449412,0.7923,0.7891,0.7923,0.7897,0.9428,-0.013529,1.7272,4.8395
141,4,1.901,0.402153,0.8151,0.8208,0.8151,0.8102,0.952,0.014079,1.8417,5.3985
142,1,1.882,0.430096,0.7764,0.7778,0.7764,0.777,0.9409,0.003609,1.8347,5.2699
142,2,1.7748,0.368308,0.8204,0.8159,0.8204,0.8154,0.9587,-0.032083,1.7842,5.0565
142,3,1.7562,0.416393,0.8046,0.8082,0.8046,0.802,0.9505,-0.012922,1.7493,4.8825
142,4,1.8868,0.43318,0.8028,0.7989,0.8028,0.7989,0.9477,0.024665,1.8222,5.2785
143,1,1.872,0.439523,0.7729,0.772,0.7729,0.7719,0.9373,0.001864,1.8322,5.2144
143,2,1.777,0.40185,0.8081,0.8027,0.8081,0.8033,0.9514,0.016719,1.7729,4.9855
143,3,1.747,0.391123,0.8081,0.8083,0.8081,0.8059,0.9547,-0.022221,1.7503,4.9108
143,4,1.8839,0.403557,0.8028,0.8039,0.8028,0.7978,0.9509,-0.005247,1.836,5.3379
144,1,1.8444,0.397703,0.8239,0.8248,0.8239,0.822,0.9529,0.010345,1.8364,5.2201
144,2,1.7798,0.403365,0.8187,0.8144,0.8187,0.8135,0.9506,-0.000729,1.7799,4.9915
144,3,1.7519,0.390623,0.8099,0.8084,0.8099,0.8054,0.9527,-0.019733,1.7513,4.9281
144,4,1.8528,0.364742,0.831,0.8307,0.831,0.8264,0.9586,0.000563,1.8416,5.3249
145,1,1.866,0.415731,0.8187,0.8159,0.8187,0.8165,0.9422,0.005576,1.8417,5.2498
145,2,1.7689,0.378275,0.838,0.8336,0.838,0.8352,0.9563,-0.002889,1.7836,5.0138
145,3,1.7713,0.411767,0.8046,0.8051,0.8046,0.8,0.9486,-0.031988,1.7602,4.9436
145,4,1.8718,0.398083,0.8063,0.8127,0.8063,0.8038,0.9524,0.004707,1.824,5.3105
146,1,1.8137,0.361477,0.8327,0.8295,0.8327,0.8288,0.9567,0.005657,1.8313,5.2022
146,2,1.7828,0.375264,0.8539,0.8526,0.8539,0.849,0.9571,0.009238,1.783,5.067
146,3,1.7239,0.371159,0.8222,0.8212,0.8222,0.8189,0.9568,-0.004958,1.7569,4.8804
146,4,1.8941,0.380227,0.8239,0.8253,0.8239,0.8232,0.9559,-0.001246,1.8501,5.4264
147,1,1.8585,0.398187,0.8169,0.8156,0.8169,0.8128,0.9503,0.025871,1.8372,5.2659
147,2,1.7688,0.382886,0.8204,0.8203,0.8204,0.8183,0.953,-0.001383,1.7764,5.0025
147,3,1.7353,0.38901,0.8099,0.8092,0.8099,0.8047,0.954,-0.005592,1.7486,4.8766
147,4,1.8616,0.354319,0.8363,0.839,0.8363,0.834,0.9606,-0.014297,1.839,5.3787
148,1,1.857,0.406273,0.8028,0.7985,0.8028,0.7964,0.9471,0.008428,1.8367,5.2421
148,2,1.7975,0.425044,0.8028,0.7989,0.8028,0.799,0.9474,0.003467,1.7765,4.9999
148,3,1.7817,0.43266,0.7905,0.7863,0.7905,0.7842,0.9405,0.016105,1.7628,4.9296
148,4,1.8711,0.401769,0.8063,0.8003,0.8063,0.8006,0.9506,-0.024831,1.8274,5.2994
149,1,1.8938,0.432078,0.8081,0.804,0.8081,0.804,0.9448,0.016733,1.8394,5.3044
149,2,1.8,0.471202,0.7835,0.7802,0.7835,0.7795,0.9431,0.013627,1.7513,4.9005
149,3,1.7852,0.43791,0.7993,0.7914,0.7993,0.7937,0.9476,-0.01016,1.7572,4.929
149,4,1.9146,0.430344,0.8011,0.8,0.8011,0.7987,0.9478,-0.01135,1.8418,5.378
150,1,1.8649,0.411827,0.8134,0.8099,0.8134,0.8104,0.9504,0.014113,1.828,5.2555
150,2,1.7457,0.392913,0.831,0.8313,0.831,0.8266,0.9515,0.028476,1.7616,4.9023
150,3,1.7624,0.417919,0.8169,0.8129,0.8169,0.8109,0.9519,-0.009731,1.7485,4.8996
150,4,1.8747,0.424129,0.8063,0.8131,0.8063,0.806,0.9483,0.013205,1.8222,5.2594
