Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
46,3,1.8634,0.568907,0.7254,0.7213,0.7254,0.7193,0.9135,0.00145,1.7444,4.8839
46,4,1.9858,0.541745,0.7694,0.7687,0.7694,0.762,0.926,-0.009517,1.8392,5.3553
47,1,1.9535,0.529854,0.7676,0.765,0.7676,0.7638,0.9229,0.001789,1.8358,5.2754
47,2,1.8529,0.509333,0.7782,0.7804,0.7782,0.7744,0.9295,-0.011159,1.7778,4.9878
47,3,1.8623,0.566272,0.75,0.749,0.75,0.7437,0.9206,-0.006114,1.7541,4.8865
47,4,2.0109,0.561979,0.7535,0.7569,0.7535,0.7515,0.9156,-0.015696,1.8409,5.3916
48,1,2.009,0.60796,0.7113,0.699,0.7113,0.701,0.9044,-0.001711,1.8349,5.2782
48,2,1.8837,0.54602,0.7606,0.7648,0.7606,0.7546,0.9193,-0.013962,1.7734,5.0048
48,3,1.8699,0.589469,0.7553,0.7451,0.7553,0.7467,0.9181,-0.001167,1.7446,4.8575
48,4,2.0062,0.552906,0.7465,0.7395,0.7465,0.7313,0.9195,-0.007278,1.8475,5.3972
49,1,1.9364,0.51701,0.7588,0.7499,0.7588,0.7529,0.9254,-0.008834,1.8352,5.2481
49,2,1.8387,0.503693,0.7711,0.7641,0.7711,0.7638,0.9324,-0.001659,1.7681,4.9536
49,3,1.8745,0.593969,0.7482,0.7479,0.7482,0.7447,0.9134,-0.001723,1.739,4.8623
49,4,1.9784,0.535964,0.7518,0.7495,0.7518,0.7464,0.9261,-0.014064,1.8413,5.344
50,1,2.0036,0.60725,0.7394,0.729,0.7394,0.7298,0.9091,-0.015276,1.8378,5.2618
50,2,1.8776,0.564896,0.7447,0.7446,0.7447,0.7396,0.9171,0.023716,1.7641,4.9405
50,3,1.8454,0.548312,0.7518,0.7469,0.7518,0.7469,0.9212,-0.010147,1.7443,4.8721
50,4,1.9344,0.497763,0.7641,0.7556,0.7641,0.7563,0.93,0.005644,1.8281,5.2866
51,1,1.9739,0.539876,0.7518,0.7521,0.7518,0.7486,0.9184,-0.032664,1.8455,5.3199
