Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
25,4,2.524,1.255262,0.412,0.2987,0.412,0.3195,0.4927,-0.034407,1.8597,5.4845
26,1,2.478,1.237044,0.412,0.2921,0.412,0.3217,0.5277,-0.029077,1.8719,5.3735
26,2,2.3794,1.237091,0.4014,0.2936,0.4014,0.2801,0.5189,-0.006939,1.7859,5.0449
26,3,2.3724,1.251467,0.368,0.361,0.368,0.2812,0.5011,-0.032948,1.7704,4.988
26,4,2.4989,1.239155,0.4349,0.3098,0.4349,0.3337,0.5227,-0.020329,1.8559,5.4383
27,1,2.4675,1.230522,0.4102,0.3168,0.4102,0.2527,0.5346,-0.026614,1.8517,5.3537
27,2,2.4358,1.241026,0.4014,0.2947,0.4014,0.3399,0.4985,-0.043066,1.824,5.2237
27,3,2.4295,1.26528,0.3521,0.2395,0.3521,0.2682,0.474,-0.054822,1.8082,5.1461
27,4,2.5345,1.256989,0.3838,0.2621,0.3838,0.2972,0.4955,-0.047504,1.8703,5.5153
28,1,2.4936,1.238293,0.4032,0.2902,0.4032,0.331,0.5094,-0.037222,1.8703,5.4227
28,2,2.3737,1.23813,0.3944,0.2784,0.3944,0.2879,0.5066,-0.018626,1.7776,5.0233
28,3,2.3684,1.25351,0.3556,0.3483,0.3556,0.2572,0.5058,-0.024605,1.7662,4.9698
28,4,2.4985,1.243144,0.3979,0.2672,0.3979,0.298,0.5069,-0.026192,1.8489,5.4276
29,1,2.5236,1.247812,0.3856,0.2653,0.3856,0.2818,0.4809,-0.073914,1.8874,5.5005
29,2,2.395,1.248297,0.382,0.2543,0.382,0.2715,0.4756,-0.014466,1.7867,5.0707
29,3,2.3643,1.249934,0.3873,0.3251,0.3873,0.2642,0.5185,-0.016491,1.757,4.9644
29,4,2.5001,1.253807,0.3697,0.2786,0.3697,0.3142,0.5099,-0.026017,1.8514,5.4082
30,1,2.5334,1.246341,0.3979,0.2179,0.3979,0.2428,0.4998,-0.049031,1.8768,5.5367
30,2,2.4111,1.236819,0.3785,0.2599,0.3785,0.2904,0.5162,-0.048098,1.8191,5.1509
30,3,2.378,1.259763,0.3715,0.2899,0.3715,0.2899,0.4958,-0.030648,1.7767,4.9872
30,4,2.4704,1.247806,0.4049,0.2639,0.4049,0.2831,0.5222,-0.004795,1.8379,5.323
31,1,2.4656,1.237401,0.375,0.2698,0.375,0.3101,0.5214,-0.0427,1.8538,5.3312
31,2,2.3821,1.238773,0.4102,0.3081,0.4102,0.2793,0.502,-0.033771,1.7907,5.05
31,3,2.374,1.249691,0.3627,0.2535,0.3627,0.2933,0.5246,-0.032382,1.7703,4.9975
31,4,2.5311,1.252086,0.3891,0.4542,0.3891,0.2886,0.486,-0.043182,1.8658,5.5154
32,1,2.5444,1.254643,0.3785,0.2585,0.3785,0.2821,0.482,-0.070116,1.8751,5.5537
32,2,2.4322,1.248403,0.375,0.2569,0.375,0.2818,0.5015,-0.053448,1.8199,5.1943
32,3,2.3843,1.244878,0.3609,0.3265,0.3609,0.3307,0.5624,-0.032356,1.8016,5.043
32,4,2.5107,1.248325,0.4067,0.2714,0.4067,0.2774,0.5114,-0.018358,1.8583,5.4561
33,1,2.4541,1.233283,0.4032,0.254,0.4032,0.2472,0.5305,-0.031762,1.8387,5.3028
33,2,2.429,1.241589,0.3715,0.2654,0.3715,0.3052,0.4838,-0.054998,1.8215,5.1995
33,3,2.3663,1.256362,0.3662,0.254,0.3662,0.2843,0.4937,-0.031176,1.7697,4.956
