Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
47,1,2.3372,1.000082,0.5546,0.5142,0.5546,0.5033,0.7509,-0.048914,1.868,5.457
47,2,2.2007,0.964627,0.5775,0.5163,0.5775,0.5335,0.7667,-0.040393,1.8,5.085
47,3,2.1792,0.945753,0.6109,0.5786,0.6109,0.5792,0.7721,-0.039286,1.7845,5.0574
47,4,2.3027,0.96509,0.5845,0.5335,0.5845,0.5478,0.7664,-0.025494,1.8537,5.4238
48,1,2.3027,0.967728,0.5704,0.502,0.5704,0.5245,0.7614,-0.039754,1.8679,5.4176
48,2,2.2311,0.967088,0.5951,0.5438,0.5951,0.5472,0.7689,-0.028735,1.8168,5.1803
48,3,2.2016,0.978873,0.5792,0.5316,0.5792,0.5435,0.7585,-0.021842,1.7809,5.0545
48,4,2.2929,0.938043,0.5968,0.5475,0.5968,0.5693,0.7778,-0.020763,1.8588,5.4543
49,1,2.3234,0.969569,0.6127,0.5697,0.6127,0.5683,0.7582,-0.051421,1.8783,5.4822
49,2,2.2207,0.939752,0.6144,0.585,0.6144,0.5713,0.7663,-0.061154,1.8189,5.2095
49,3,2.2488,1.007569,0.5687,0.5172,0.5687,0.5325,0.7481,-0.059578,1.8022,5.145
49,4,2.3603,0.991529,0.581,0.5347,0.581,0.554,0.7618,-0.040828,1.8789,5.5541
50,1,2.3346,0.986276,0.5933,0.5483,0.5933,0.554,0.7561,-0.040928,1.8825,5.4805
50,2,2.1818,0.921852,0.6039,0.5567,0.6039,0.5479,0.7848,-0.048558,1.8075,5.1216
50,3,2.1894,0.973962,0.5863,0.5334,0.5863,0.5538,0.7566,-0.048705,1.783,5.0256
50,4,2.389,0.947522,0.5915,0.5482,0.5915,0.5609,0.7793,-0.081424,1.9236,5.7526
51,1,2.278,0.956527,0.5933,0.5345,0.5933,0.5456,0.7726,-0.049447,1.8586,5.3613
51,2,2.1874,0.916136,0.6338,0.5775,0.6338,0.5875,0.7871,-0.037339,1.8124,5.1536
51,3,2.181,0.951512,0.5986,0.5477,0.5986,0.565,0.7869,-0.028597,1.791,5.0499
51,4,2.312,0.938931,0.6127,0.5657,0.6127,0.5795,0.7781,-0.048798,1.8837,5.5158
52,1,2.322,0.942436,0.5827,0.5265,0.5827,0.5446,0.7736,-0.056452,1.8898,5.541
52,2,2.1714,0.913468,0.6285,0.5855,0.6285,0.5902,0.7868,-0.032291,1.8012,5.1066
52,3,2.2123,0.976662,0.5528,0.4984,0.5528,0.5141,0.7537,-0.06241,1.7998,5.0956
52,4,2.3127,0.954065,0.5863,0.5461,0.5863,0.5553,0.7795,-0.039588,1.8641,5.4828
53,1,2.3171,0.940493,0.6109,0.5526,0.6109,0.5746,0.7733,-0.051279,1.8931,5.5293
53,2,2.2078,0.9136,0.618,0.5619,0.618,0.5656,0.788,-0.057168,1.8245,5.2276
53,3,2.1681,0.934865,0.5933,0.5517,0.5933,0.5707,0.7861,-0.038511,1.7883,5.0458
53,4,2.3165,0.951455,0.5968,0.5327,0.5968,0.551,0.7709,-0.061538,1.8686,5.5016
54,1,2.267,0.923001,0.588,0.5379,0.588,0.5563,0.7777,-0.024817,1.8637,5.4029
54,2,2.1584,0.891539,0.6092,0.557,0.6092,0.5624,0.789,-0.039082,1.7991,5.1145
54,3,2.1566,0.917044,0.6232,0.5765,0.6232,0.5931,0.781,-0.042462,1.7891,5.049
54,4,2.3058,0.948691,0.5933,0.5478,0.5933,0.5632,0.7788,-0.022406,1.8682,5.4725
55,1,2.2755,0.942349,0.6074,0.5597,0.6074,0.5755,0.7782,-0.023572,1.8615,5.3863
55,2,2.1778,0.930059,0.5898,0.5366,0.5898,0.5481,0.7825,-0.017558,1.788,5.0893
55,3,2.1381,0.924055,0.5863,0.5293,0.5863,0.5534,0.7785,-0.019228,1.7637,4.971
55,4,2.2889,0.920958,0.6056,0.5808,0.6056,0.5748,0.8042,-0.050245,1.8615,5.4808
56,1,2.2737,0.943354,0.6004,0.5399,0.6004,0.5656,0.7873,-0.029146,1.8636,5.378
