Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
33,1,2.2533,0.94735,0.6056,0.555,0.6056,0.5741,0.7846,-0.013297,1.8445,5.3006
33,2,2.1612,0.952878,0.5898,0.5445,0.5898,0.5473,0.7755,-0.010831,1.776,4.9808
33,3,2.1754,1.012926,0.5458,0.4721,0.5458,0.4789,0.7575,-0.014038,1.7504,4.8878
33,4,2.3242,1.00561,0.5475,0.5112,0.5475,0.5285,0.765,-0.031043,1.8504,5.401
34,1,2.2391,0.943368,0.581,0.5344,0.581,0.5381,0.7883,0.000161,1.8405,5.2624
34,2,2.1653,0.935662,0.5827,0.5424,0.5827,0.5387,0.7927,-0.018798,1.7826,5.0344
34,3,2.1313,0.932274,0.5687,0.5238,0.5687,0.5438,0.7903,-0.014166,1.7524,4.9292
34,4,2.2851,0.961704,0.5704,0.5294,0.5704,0.5487,0.7822,-0.012607,1.8463,5.3731
35,1,2.2417,0.931085,0.5845,0.5861,0.5845,0.5384,0.7906,-0.017021,1.8488,5.2998
35,2,2.2025,0.9702,0.5722,0.5138,0.5722,0.5214,0.7777,-0.028393,1.7929,5.078
35,3,2.1499,0.957254,0.5827,0.5956,0.5827,0.5511,0.7835,-0.016556,1.7551,4.9327
35,4,2.2935,0.978764,0.5827,0.5445,0.5827,0.5616,0.7764,-0.023984,1.8425,5.3611
36,1,2.2125,0.917846,0.6039,0.6171,0.6039,0.5753,0.7967,-0.006267,1.833,5.2333
36,2,2.1526,0.919717,0.5968,0.5504,0.5968,0.5641,0.7946,-0.020983,1.784,5.0292
36,3,2.1273,0.926069,0.5792,0.5177,0.5792,0.532,0.8069,-0.022494,1.7578,4.9303
36,4,2.2454,0.919353,0.6021,0.5599,0.6021,0.5802,0.8066,-0.005448,1.8399,5.3397
37,1,2.2645,0.926388,0.6127,0.5809,0.6127,0.5742,0.8043,-0.012661,1.8577,5.3868
37,2,2.1417,0.928608,0.6021,0.5814,0.6021,0.57,0.7927,-0.016908,1.778,4.9722
37,3,2.1276,0.930085,0.5827,0.5311,0.5827,0.5495,0.7961,-0.010692,1.7544,4.9219
37,4,2.2649,0.924672,0.6004,0.5598,0.6004,0.5787,0.7981,-0.014612,1.8475,5.3922
38,1,2.2315,0.917216,0.5915,0.5537,0.5915,0.5654,0.7947,-0.025585,1.8503,5.2982
38,2,2.139,0.901292,0.6215,0.6104,0.6215,0.5749,0.8049,-0.032877,1.7834,5.0269
38,3,2.1528,0.983205,0.5775,0.5358,0.5775,0.5553,0.7856,-0.000538,1.7503,4.8819
38,4,2.2322,0.89867,0.5915,0.5897,0.5915,0.5677,0.8107,-0.003928,1.8415,5.3437
39,1,2.1994,0.88872,0.5968,0.5508,0.5968,0.5627,0.8135,-0.001745,1.8415,5.2575
39,2,2.1362,0.881429,0.632,0.5783,0.632,0.5761,0.8144,-0.007203,1.7909,5.0641
39,3,2.1225,0.90549,0.6162,0.5719,0.6162,0.5916,0.8158,-0.000517,1.7684,4.9622
39,4,2.2944,0.958246,0.5687,0.5244,0.5687,0.5445,0.7909,-0.008074,1.8545,5.412
40,1,2.2503,0.946179,0.6004,0.5652,0.6004,0.5672,0.7896,-0.015926,1.8453,5.2933
40,2,2.1261,0.902818,0.5968,0.5472,0.5968,0.5567,0.8156,-0.017438,1.7736,4.9804
40,3,2.1259,0.900124,0.6109,0.5899,0.6109,0.5825,0.8148,-0.020662,1.7662,4.9861
40,4,2.2059,0.859566,0.6549,0.6487,0.6549,0.6354,0.8292,-0.013704,1.8376,5.3474
41,1,2.1913,0.873997,0.6215,0.5897,0.6215,0.5906,0.8204,-0.013826,1.8391,5.265
41,2,2.151,0.902927,0.6074,0.5846,0.6074,0.5764,0.8166,-0.006212,1.7871,5.063
41,3,2.1036,0.891128,0.5933,0.571,0.5933,0.5701,0.8177,-0.016057,1.7593,4.9328
41,4,2.2688,0.907663,0.5722,0.5449,0.5722,0.553,0.8109,-0.016559,1.85,5.4448
42,1,2.2182,0.897412,0.6127,0.5698,0.6127,0.5745,0.8048,-0.010954,1.8462,5.2999
42,2,2.1121,0.883272,0.625,0.5733,0.625,0.5882,0.8134,-0.001531,1.778,4.9794
42,3,2.0817,0.854573,0.6021,0.5738,0.6021,0.5824,0.8318,-0.01531,1.7594,4.9451
42,4,2.2126,0.870354,0.5933,0.5498,0.5933,0.569,0.8248,-0.004598,1.8407,5.3444
43,1,2.1759,0.836033,0.6356,0.6397,0.6356,0.6084,0.8361,-0.012821,1.8461,5.3022
43,2,2.1467,0.915346,0.6074,0.5769,0.6074,0.577,0.7995,-0.013402,1.7854,5.0197
43,3,2.073,0.852108,0.625,0.5912,0.625,0.5979,0.8325,-0.005875,1.7543,4.9219
43,4,2.2296,0.867113,0.6162,0.6137,0.6162,0.5927,0.8274,-0.024683,1.8458,5.4087
44,1,2.1697,0.847478,0.6285,0.6105,0.6285,0.6039,0.8282,-0.01081,1.8363,5.2549
44,2,2.1273,0.878148,0.6144,0.5873,0.6144,0.5852,0.835,-0.01118,1.7874,5.0419
44,3,2.0818,0.864061,0.6215,0.6089,0.6215,0.6037,0.8278,-0.018688,1.7543,4.9232
44,4,2.2713,0.90824,0.5986,0.5603,0.5986,0.5781,0.8121,-0.014668,1.8537,5.4519
45,1,2.2186,0.880087,0.6144,0.5885,0.6144,0.5913,0.8114,-0.01342,1.8554,5.3418
45,2,2.0804,0.81645,0.6461,0.6237,0.6461,0.6115,0.839,0.000535,1.7789,5.0297
45,3,2.0738,0.847593,0.6039,0.5503,0.6039,0.5746,0.8322,-0.012873,1.7555,4.9348
45,4,2.2036,0.858886,0.632,0.6086,0.632,0.6128,0.825,-0.015507,1.8326,5.3413
46,1,2.2026,0.891859,0.6074,0.5753,0.6074,0.5792,0.8167,-0.014686,1.8337,5.2611
46,2,2.0784,0.836387,0.6356,0.6028,0.6356,0.5939,0.8284,-0.019623,1.7731,4.9765
46,3,2.0885,0.889293,0.632,0.6146,0.632,0.6111,0.8173,0.002913,1.7539,4.8866
46,4,2.2131,0.855114,0.6092,0.5985,0.6092,0.597,0.8306,-0.009378,1.8494,5.3818
47,1,2.1795,0.823097,0.6268,0.5829,0.6268,0.59,0.8349,-0.023957,1.8563,5.3444
47,2,2.1388,0.893032,0.6056,0.5947,0.6056,0.5765,0.8161,-0.020747,1.7849,5.0456
47,3,2.0814,0.863702,0.6074,0.5808,0.6074,0.5839,0.8252,0.003787,1.7541,4.9226
47,4,2.2164,0.85954,0.625,0.6217,0.625,0.611,0.8327,-0.019985,1.8449,5.3824
48,1,2.1735,0.829799,0.6162,0.5911,0.6162,0.5961,0.8322,-0.003668,1.8482,5.3088
48,2,2.0882,0.820392,0.6532,0.6097,0.6532,0.6299,0.8421,-0.021558,1.7863,5.0466
48,3,2.0764,0.842234,0.6109,0.5905,0.6109,0.5871,0.8329,-0.024087,1.7639,4.956
48,4,2.23,0.869093,0.6303,0.5945,0.6303,0.5941,0.8344,-0.01792,1.851,5.4055
49,1,2.2257,0.880892,0.6215,0.5991,0.6215,0.6061,0.8161,-0.016655,1.8471,5.3637
49,2,2.0868,0.836267,0.6602,0.635,0.6602,0.6339,0.8352,-0.009278,1.7775,5.0046
49,3,2.0723,0.870175,0.618,0.6238,0.618,0.5842,0.8191,-0.015775,1.7472,4.8773
49,4,2.236,0.883789,0.5933,0.5766,0.5933,0.5757,0.8268,-0.024383,1.8542,5.3912
50,1,2.1558,0.792765,0.6549,0.6256,0.6549,0.6327,0.8524,-0.01494,1.8498,5.3363
50,2,2.0995,0.844792,0.6426,0.6083,0.6426,0.6087,0.8278,-0.000777,1.7796,5.0271
50,3,2.0592,0.835131,0.6303,0.6304,0.6303,0.6102,0.8427,-0.001956,1.754,4.9154
50,4,2.2014,0.845767,0.6585,0.6384,0.6585,0.6362,0.8451,-0.006783,1.8407,5.3645
51,1,2.1334,0.795008,0.6549,0.627,0.6549,0.6304,0.8455,0.00249,1.8407,5.2565
51,2,2.0548,0.798116,0.6461,0.6037,0.6461,0.6179,0.8483,-0.004231,1.7755,4.9871
51,3,2.0836,0.864804,0.6215,0.5947,0.6215,0.5939,0.8255,-0.010012,1.756,4.9275
51,4,2.2012,0.841068,0.6373,0.6144,0.6373,0.6182,0.8371,-0.024447,1.8461,5.3748
52,1,2.1938,0.84112,0.6056,0.5584,0.6056,0.5793,0.8318,-0.019552,1.8497,5.3501
52,2,2.0749,0.816225,0.6549,0.6333,0.6549,0.6186,0.833,-0.018366,1.7824,5.0119
52,3,2.0514,0.83138,0.6338,0.6152,0.6338,0.6149,0.8398,-0.011055,1.7591,4.898
52,4,2.1884,0.83473,0.6092,0.5994,0.6092,0.5947,0.8407,-0.000426,1.8426,5.347
53,1,2.1268,0.787453,0.6549,0.6327,0.6549,0.6352,0.8491,-0.001175,1.836,5.2521
53,2,2.096,0.816155,0.6673,0.6432,0.6673,0.6335,0.8417,-0.024549,1.7865,5.0824
53,3,2.0125,0.77107,0.6479,0.6421,0.6479,0.6348,0.856,-0.002671,1.7541,4.909
53,4,2.1509,0.79768,0.6567,0.6372,0.6567,0.6312,0.8494,-0.011234,1.8348,5.3085
54,1,2.1529,0.825263,0.6268,0.6085,0.6268,0.6099,0.8432,-0.005286,1.8425,5.2508
54,2,2.0867,0.823693,0.6532,0.6151,0.6532,0.6226,0.844,-0.010913,1.7817,5.0338
54,3,2.0394,0.816864,0.6303,0.5831,0.6303,0.5953,0.8444,0.000406,1.7529,4.8919
54,4,2.1774,0.809471,0.6356,0.6349,0.6356,0.6272,0.8485,-0.009404,1.8416,5.3693
55,1,2.1692,0.826548,0.6373,0.605,0.6373,0.6125,0.8392,-0.013239,1.85,5.3021
55,2,2.0801,0.833839,0.632,0.6016,0.632,0.5995,0.8304,-0.006996,1.7715,4.9881
55,3,2.0406,0.791806,0.6585,0.6297,0.6585,0.637,0.8489,-0.003658,1.7606,4.9545
55,4,2.1335,0.764067,0.6496,0.6251,0.6496,0.6339,0.8623,-0.003547,1.8383,5.3289
56,1,2.1217,0.765974,0.6549,0.6245,0.6549,0.6278,0.8609,0.003648,1.8362,5.285
56,2,2.0559,0.796004,0.6532,0.6387,0.6532,0.6229,0.85,-0.009353,1.7762,4.9955
56,3,2.0674,0.84223,0.6285,0.6264,0.6285,0.6183,0.8374,0.006182,1.7609,4.926
56,4,2.1552,0.794638,0.6514,0.6536,0.6514,0.6456,0.8592,-0.008321,1.8402,5.33
57,1,2.1442,0.772774,0.6708,0.6492,0.6708,0.6439,0.8573,-0.017017,1.851,5.3442
57,2,2.0292,0.750985,0.6813,0.676,0.6813,0.651,0.8623,-0.010951,1.7792,5.0118
57,3,2.01,0.785027,0.6567,0.627,0.6567,0.6366,0.8485,0.004488,1.7464,4.8683
57,4,2.2374,0.884061,0.6056,0.6061,0.6056,0.5951,0.8386,-0.005951,1.8473,5.3953
58,1,2.1319,0.785429,0.6479,0.6206,0.6479,0.6197,0.8541,-0.003676,1.8406,5.2736
58,2,2.038,0.764888,0.6708,0.656,0.6708,0.6406,0.8641,-0.020878,1.7807,5.0086
58,3,2.0277,0.795253,0.6303,0.628,0.6303,0.6094,0.8541,-0.022806,1.7508,4.9036
58,4,2.1781,0.783195,0.6725,0.6562,0.6725,0.6517,0.8613,-0.004628,1.8557,5.433
59,1,2.1321,0.792192,0.6514,0.6379,0.6514,0.6384,0.8496,-0.016362,1.8348,5.2585
59,2,2.0448,0.778393,0.6673,0.6328,0.6673,0.6308,0.8488,-0.01161,1.7783,4.9999
59,3,2.0371,0.799821,0.6303,0.6222,0.6303,0.6074,0.8472,-0.012928,1.75,4.924
59,4,2.1605,0.800531,0.6356,0.6283,0.6356,0.6266,0.8544,-0.01072,1.8328,5.3338
60,1,2.0712,0.712783,0.6901,0.6729,0.6901,0.6742,0.876,-0.014708,1.8337,5.2409
60,2,2.0347,0.762936,0.6655,0.6427,0.6655,0.6419,0.8582,-0.009858,1.7746,5.0021
60,3,1.9751,0.71794,0.6778,0.6618,0.6778,0.6627,0.8749,-0.017082,1.7528,4.9084
60,4,2.1704,0.780984,0.6532,0.6413,0.6532,0.6404,0.857,-0.009155,1.8467,5.4123
61,1,2.1368,0.756509,0.662,0.6488,0.662,0.6483,0.8577,-0.011223,1.8643,5.3575
61,2,2.0732,0.810024,0.6637,0.6371,0.6637,0.6224,0.8464,-0.025082,1.7833,5.0204
61,3,2.04,0.793486,0.6391,0.608,0.6391,0.6125,0.851,-0.003076,1.7593,4.9484
61,4,2.1442,0.760317,0.662,0.6465,0.662,0.649,0.8676,0.006739,1.8427,5.3733
62,1,2.1343,0.781407,0.6479,0.6288,0.6479,0.6294,0.8556,-0.005679,1.8516,5.2911
62,2,2.0594,0.764323,0.6972,0.6775,0.6972,0.6668,0.856,-0.029359,1.7939,5.0811
62,3,2.0219,0.751879,0.6725,0.6517,0.6725,0.6484,0.8683,-0.014949,1.7709,4.9852
62,4,2.1407,0.770247,0.6585,0.6691,0.6585,0.6586,0.8612,-0.019313,1.8406,5.3385
63,1,2.133,0.729311,0.6637,0.6358,0.6637,0.6426,0.8674,-0.036849,1.8601,5.4081
63,2,2.0677,0.762127,0.6761,0.6546,0.6761,0.6556,0.8632,-0.029674,1.8015,5.1141
63,3,2.0111,0.75337,0.6637,0.6522,0.6637,0.6533,0.8639,-0.008788,1.762,4.9458
63,4,2.1437,0.766337,0.6708,0.6581,0.6708,0.6572,0.8668,-0.005997,1.8402,5.3575
64,1,2.0648,0.693635,0.6954,0.6911,0.6954,0.6817,0.8843,-0.022998,1.8367,5.2643
64,2,2.0172,0.724086,0.6761,0.6626,0.6761,0.6602,0.8756,-0.001571,1.7847,5.0343
