Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
63,1,2.2212,0.910909,0.6092,0.6015,0.6092,0.5837,0.7942,0.000506,1.8428,5.2784
63,2,2.0929,0.843912,0.6567,0.6564,0.6567,0.6124,0.8295,0.007545,1.7754,5.0071
63,3,2.0585,0.820734,0.6373,0.58,0.6373,0.5991,0.8382,-0.005572,1.762,4.9466
63,4,2.2187,0.864855,0.6408,0.6665,0.6408,0.62,0.8241,-0.016764,1.8439,5.3775
64,1,2.1621,0.831478,0.6408,0.6182,0.6408,0.6148,0.8194,-0.011279,1.8382,5.2669
64,2,2.0959,0.827295,0.6461,0.6349,0.6461,0.6012,0.8384,0.005899,1.7882,5.0558
64,3,2.0581,0.832431,0.6285,0.6151,0.6285,0.6042,0.8309,-0.016755,1.7549,4.9182
64,4,2.2247,0.87168,0.6232,0.5891,0.6232,0.6045,0.8191,-0.004452,1.8436,5.3818
65,1,2.1553,0.803862,0.6426,0.6164,0.6426,0.6037,0.8463,-0.009083,1.8495,5.3086
65,2,2.0839,0.813386,0.6585,0.6498,0.6585,0.6267,0.8484,-0.011841,1.7912,5.0484
65,3,2.0596,0.83761,0.625,0.6017,0.625,0.5907,0.8367,0.001093,1.7587,4.9109
65,4,2.1942,0.822849,0.6109,0.5912,0.6109,0.5876,0.8409,-0.015643,1.8495,5.3941
66,1,2.1539,0.806433,0.6567,0.6275,0.6567,0.6292,0.8352,-0.002908,1.8454,5.2981
66,2,2.1044,0.844054,0.6444,0.6101,0.6444,0.6119,0.8369,-0.02071,1.784,5.0451
66,3,2.0772,0.847989,0.6338,0.652,0.6338,0.6025,0.8237,-0.024348,1.7578,4.9453
66,4,2.1935,0.817802,0.632,0.5991,0.632,0.6066,0.8437,-0.021056,1.8508,5.4034
67,1,2.1917,0.848597,0.6479,0.6222,0.6479,0.6235,0.82,-0.012022,1.8555,5.3255
67,2,2.1031,0.845118,0.6373,0.6234,0.6373,0.5985,0.8273,-0.003794,1.7777,5.0386
67,3,2.0385,0.811084,0.6303,0.6059,0.6303,0.5998,0.8446,-0.007166,1.7553,4.9023
67,4,2.1784,0.798301,0.6461,0.6766,0.6461,0.6197,0.8502,-0.008966,1.8483,5.3986
68,1,2.1714,0.831293,0.6373,0.5981,0.6373,0.6033,0.8244,-0.011849,1.8444,5.2984
68,2,2.0602,0.785188,0.6743,0.6974,0.6743,0.6324,0.8498,-0.014465,1.7842,5.0353
68,3,2.011,0.757004,0.6813,0.6813,0.6813,0.6553,0.8657,-0.009558,1.7605,4.937
68,4,2.1539,0.768706,0.6778,0.6757,0.6778,0.6696,0.8641,-0.010223,1.8443,5.386
69,1,2.1989,0.845002,0.6356,0.6197,0.6356,0.6188,0.8182,-0.01244,1.8545,5.3581
69,2,2.0527,0.791974,0.6602,0.6453,0.6602,0.6183,0.8515,-0.023109,1.7778,4.9944
69,3,2.029,0.790276,0.6426,0.6256,0.6426,0.6217,0.8503,-0.001915,1.7556,4.9195
69,4,2.1521,0.763069,0.6796,0.6817,0.6796,0.6674,0.8623,-0.012653,1.8461,5.3931
70,1,2.177,0.823655,0.6461,0.6438,0.6461,0.6367,0.8354,-0.021559,1.8545,5.3349
70,2,2.0742,0.781168,0.6655,0.6448,0.6655,0.6353,0.8512,-0.031157,1.7886,5.0914
70,3,2.0467,0.804888,0.6496,0.6284,0.6496,0.6332,0.845,-0.017796,1.7628,4.9442
70,4,2.184,0.814277,0.6461,0.6398,0.6461,0.6261,0.8472,-0.018586,1.8498,5.3801
71,1,2.1318,0.794681,0.6673,0.6466,0.6673,0.6363,0.835,-0.002995,1.8401,5.2517
71,2,2.071,0.788806,0.6532,0.6346,0.6532,0.628,0.8484,-0.031252,1.788,5.0629
71,3,2.0511,0.811013,0.6356,0.6291,0.6356,0.607,0.8388,-0.010277,1.762,4.9445
71,4,2.1545,0.772605,0.6954,0.6803,0.6954,0.6713,0.8496,-0.021123,1.8455,5.379
72,1,2.1268,0.762907,0.669,0.6582,0.669,0.642,0.8555,-0.006592,1.8491,5.3091
72,2,2.0272,0.742355,0.6813,0.6746,0.6813,0.6504,0.8546,-0.004034,1.7826,5.0253
72,3,2.0259,0.777393,0.6408,0.6257,0.6408,0.6211,0.8561,-0.016748,1.7615,4.9391
72,4,2.1945,0.807403,0.6391,0.5955,0.6391,0.6135,0.8536,-0.026768,1.8542,5.431
73,1,2.123,0.764518,0.6725,0.6483,0.6725,0.6504,0.8466,-0.017593,1.8471,5.2928
73,2,2.0548,0.791125,0.6602,0.6408,0.6602,0.6341,0.8491,-0.01031,1.7754,5.0033
73,3,2.0327,0.791906,0.6408,0.6096,0.6408,0.6045,0.8474,-0.001325,1.7645,4.9279
73,4,2.1569,0.755905,0.6637,0.6567,0.6637,0.6483,0.8676,-0.013955,1.8586,5.426
74,1,2.1372,0.764272,0.6708,0.6601,0.6708,0.651,0.8527,-0.003742,1.8557,5.3408
74,2,2.0159,0.732228,0.6866,0.6661,0.6866,0.6615,0.8727,-0.00886,1.7759,5.0112
74,3,1.9764,0.726196,0.6708,0.6617,0.6708,0.657,0.8737,-0.015279,1.7549,4.8934
74,4,2.1223,0.74816,0.6655,0.6417,0.6655,0.6476,0.866,-0.00585,1.8369,5.3285
75,1,2.0983,0.736619,0.6637,0.6454,0.6637,0.6448,0.8604,-0.013117,1.8418,5.2756
75,2,2.029,0.753268,0.6849,0.6914,0.6849,0.6531,0.8628,-0.00485,1.7806,5.0057
75,3,1.9734,0.712113,0.6919,0.6785,0.6919,0.6752,0.8784,-0.019793,1.7605,4.9164
75,4,2.1426,0.759874,0.6602,0.6428,0.6602,0.6458,0.8581,-0.022919,1.8444,5.3689
76,1,2.1199,0.766423,0.6725,0.6636,0.6725,0.6432,0.8493,-0.006967,1.8392,5.2781
76,2,2.0251,0.751415,0.6761,0.6752,0.6761,0.6394,0.8596,-0.008682,1.7811,4.9971
76,3,2.023,0.760325,0.6532,0.6338,0.6532,0.6256,0.8607,-0.012255,1.7698,4.9692
76,4,2.1645,0.769692,0.6585,0.6419,0.6585,0.6452,0.8598,-0.00809,1.8523,5.419
77,1,2.1091,0.750046,0.6567,0.6222,0.6567,0.6258,0.8605,-0.01974,1.8427,5.2804
77,2,2.0082,0.71567,0.6937,0.6829,0.6937,0.6733,0.8611,-0.003028,1.7816,5.0241
77,3,1.9756,0.704653,0.6849,0.6758,0.6849,0.6685,0.8837,-0.00577,1.7576,4.9412
77,4,2.0941,0.713192,0.6778,0.6725,0.6778,0.6661,0.8743,-0.005386,1.8346,5.3163
78,1,2.1213,0.756155,0.6866,0.6746,0.6866,0.672,0.8565,-0.007342,1.8468,5.3068
78,2,1.9993,0.706143,0.6884,0.6655,0.6884,0.6581,0.8781,-0.007186,1.7844,5.0166
78,3,2.0154,0.756758,0.6813,0.6755,0.6813,0.6675,0.8685,-0.015407,1.7595,4.9523
78,4,2.1425,0.763991,0.6567,0.6585,0.6567,0.6324,0.8586,-0.009474,1.8397,5.3589
79,1,2.0877,0.708371,0.6954,0.6734,0.6954,0.6767,0.8749,-0.006838,1.8471,5.3061
79,2,1.997,0.700429,0.7183,0.7066,0.7183,0.6998,0.8727,-0.019675,1.7774,5.0225
79,3,2.0168,0.779185,0.6602,0.6493,0.6602,0.6403,0.8578,-0.004545,1.7583,4.9047
79,4,2.1474,0.738663,0.6708,0.6675,0.6708,0.6595,0.8665,-0.014872,1.8507,5.4346
80,1,2.081,0.686191,0.6972,0.6874,0.6972,0.6851,0.8804,-0.034539,1.8535,5.3355
80,2,1.9983,0.708625,0.6972,0.6893,0.6972,0.6749,0.877,-0.000194,1.7686,5.0077
80,3,1.9783,0.726805,0.6708,0.6549,0.6708,0.6573,0.8774,-0.004958,1.7544,4.8984
80,4,2.1034,0.699468,0.6919,0.7019,0.6919,0.6815,0.8763,-0.037913,1.8486,5.3792
81,1,2.1238,0.739838,0.6901,0.6855,0.6901,0.6787,0.8658,-0.016127,1.8539,5.3531
81,2,2.0017,0.694737,0.7025,0.6843,0.7025,0.6838,0.881,-0.010399,1.786,5.0511
81,3,1.9752,0.727299,0.6761,0.6578,0.6761,0.6624,0.8735,0.001517,1.7457,4.8869
81,4,2.1403,0.738195,0.6637,0.65,0.6637,0.6482,0.8747,-0.023051,1.8519,5.4118
82,1,2.0911,0.735144,0.6708,0.6625,0.6708,0.6634,0.8647,-0.00066,1.8362,5.255
82,2,1.9874,0.674306,0.7095,0.7095,0.7095,0.6889,0.8838,-0.008353,1.7905,5.0512
82,3,1.9709,0.719962,0.6761,0.6654,0.6761,0.6597,0.8732,0.003493,1.7532,4.8899
82,4,2.1293,0.739848,0.6866,0.6699,0.6866,0.6682,0.8641,-0.01483,1.836,5.3714
83,1,2.0958,0.721561,0.6778,0.6768,0.6778,0.6671,0.8722,-0.018398,1.8462,5.3024
83,2,1.9813,0.672686,0.6972,0.6829,0.6972,0.6806,0.8868,-0.022144,1.7806,5.0349
83,3,1.9436,0.676023,0.6796,0.6652,0.6796,0.6629,0.8872,-0.007331,1.7505,4.9012
83,4,2.0721,0.642447,0.7236,0.7028,0.7236,0.705,0.8957,-0.021128,1.8485,5.4078
84,1,2.0741,0.698419,0.6778,0.6605,0.6778,0.6663,0.8739,-0.014026,1.8452,5.2839
84,2,2.0118,0.732385,0.6725,0.6589,0.6725,0.6506,0.8632,-0.011097,1.7753,4.997
84,3,1.9907,0.730952,0.662,0.6495,0.662,0.6467,0.8695,-0.015126,1.7514,4.93
84,4,2.0747,0.668664,0.7042,0.6929,0.7042,0.6879,0.8871,-0.016743,1.8441,5.3556
85,1,2.0628,0.677259,0.706,0.6947,0.706,0.6971,0.8802,-0.018413,1.8418,5.2959
85,2,1.9789,0.686024,0.6831,0.6665,0.6831,0.6614,0.8853,-0.008985,1.7738,4.9955
85,3,1.9415,0.680148,0.6866,0.6777,0.6866,0.6715,0.887,-0.01062,1.7551,4.8845
85,4,2.0864,0.70416,0.6866,0.6875,0.6866,0.6807,0.8784,-0.003419,1.8315,5.3117
86,1,2.0755,0.695421,0.6919,0.6814,0.6919,0.6813,0.8755,-0.023395,1.849,5.2956
86,2,1.9453,0.636885,0.7148,0.6986,0.7148,0.6975,0.8985,-0.00694,1.7764,4.9982
86,3,1.9482,0.6764,0.7077,0.6994,0.7077,0.6898,0.8844,-0.008214,1.7627,4.9158
86,4,2.0561,0.651565,0.713,0.6957,0.713,0.7,0.8918,-0.005362,1.8382,5.3335
87,1,2.0641,0.696487,0.6849,0.672,0.6849,0.6729,0.8804,-0.010974,1.8376,5.2551
87,2,1.9754,0.659636,0.713,0.6995,0.713,0.6923,0.8911,-0.005204,1.7851,5.0455
87,3,1.9404,0.680388,0.6972,0.6827,0.6972,0.6828,0.8891,-0.008049,1.7476,4.8806
87,4,2.0809,0.666146,0.7113,0.7127,0.7113,0.7076,0.8913,-0.017855,1.8481,5.3821
88,1,2.0432,0.676106,0.6901,0.6798,0.6901,0.6789,0.8867,0.014007,1.8313,5.233
88,2,2.0071,0.708898,0.7271,0.7163,0.7271,0.7156,0.8866,-0.006036,1.7827,5.0364
88,3,1.9519,0.671009,0.6989,0.6883,0.6989,0.6869,0.8923,-0.0405,1.7581,4.9406
88,4,2.054,0.654159,0.7042,0.7032,0.7042,0.6985,0.889,0.011444,1.8338,5.3202
89,1,2.0433,0.666806,0.7113,0.6989,0.7113,0.6986,0.886,0.013616,1.8385,5.2552
89,2,1.9535,0.622931,0.7394,0.7281,0.7394,0.7257,0.9061,-0.018074,1.7877,5.0581
89,3,1.9271,0.646159,0.6989,0.6893,0.6989,0.6906,0.8953,-0.011201,1.7585,4.9159
89,4,2.076,0.679824,0.6937,0.6914,0.6937,0.6858,0.8876,-0.024024,1.8343,5.3336
90,1,2.0675,0.699385,0.6866,0.6786,0.6866,0.6795,0.8789,0.00567,1.8337,5.2597
90,2,1.9618,0.634419,0.7218,0.7136,0.7218,0.7105,0.9009,-0.024332,1.7878,5.059
90,3,1.9382,0.677057,0.6954,0.6788,0.6954,0.6827,0.8935,-0.00223,1.7543,4.8808
90,4,2.0334,0.607761,0.7271,0.7258,0.7271,0.7249,0.9063,-0.005842,1.8441,5.3599
91,1,2.0395,0.65157,0.7271,0.7262,0.7271,0.7091,0.8968,-0.002563,1.837,5.278
91,2,1.9546,0.637885,0.7482,0.743,0.7482,0.7373,0.9011,-0.018396,1.7881,5.027
91,3,1.9643,0.668968,0.7148,0.709,0.7148,0.7096,0.8894,-0.012486,1.768,4.9869
91,4,2.0658,0.66262,0.7095,0.6919,0.7095,0.6914,0.8876,-0.002485,1.8393,5.34
92,1,2.07,0.690682,0.6919,0.6718,0.6919,0.6774,0.884,-0.01247,1.8394,5.2884
92,2,1.9364,0.625298,0.7377,0.7292,0.7377,0.7266,0.9001,-0.010548,1.7799,4.9957
92,3,1.9315,0.685016,0.6796,0.6607,0.6796,0.6646,0.881,-0.002476,1.7466,4.8401
92,4,2.0783,0.685843,0.7007,0.7046,0.7007,0.6944,0.8845,-0.012451,1.8351,5.3274
93,1,2.048,0.65915,0.7077,0.703,0.7077,0.6984,0.8955,-0.004399,1.8474,5.2885
93,2,1.9644,0.665749,0.7077,0.6914,0.7077,0.691,0.8843,0.011522,1.7752,4.9947
93,3,1.8879,0.618586,0.7412,0.7368,0.7412,0.7323,0.9064,-0.002452,1.7416,4.8495
93,4,2.0726,0.641261,0.7218,0.7269,0.7218,0.7156,0.8993,-0.009331,1.8471,5.4123
94,1,2.0395,0.653103,0.6937,0.6751,0.6937,0.6806,0.8921,-0.00292,1.8408,5.2746
94,2,1.9443,0.616457,0.7324,0.711,0.7324,0.7095,0.9014,-0.00739,1.7808,5.0426
94,3,1.9384,0.63275,0.706,0.6985,0.706,0.6946,0.8936,-0.021886,1.767,4.9848
94,4,2.0594,0.64988,0.7271,0.7255,0.7271,0.7188,0.8982,-0.005235,1.8403,5.3483
95,1,2.0184,0.621945,0.7165,0.6996,0.7165,0.7059,0.8999,-0.009001,1.8437,5.277
95,2,1.9356,0.632859,0.7183,0.7108,0.7183,0.7003,0.8978,-0.000878,1.7726,4.9752
95,3,1.9329,0.66385,0.7165,0.7088,0.7165,0.703,0.8952,0.008281,1.7567,4.8939
95,4,2.0692,0.667276,0.7165,0.713,0.7165,0.7133,0.8949,-0.013839,1.8397,5.3405
96,1,2.0382,0.634559,0.7271,0.7179,0.7271,0.7141,0.8999,-0.014674,1.8476,5.3135
96,2,1.9431,0.616517,0.7394,0.73,0.7394,0.7261,0.9031,-0.012983,1.7813,5.0384
96,3,1.9039,0.613463,0.7342,0.7208,0.7342,0.7207,0.9011,-0.003161,1.751,4.915
96,4,2.0678,0.656724,0.7113,0.7063,0.7113,0.7061,0.8974,-0.007337,1.8381,5.3604
97,1,2.0128,0.614269,0.7236,0.7027,0.7236,0.7099,0.9041,-0.002234,1.8452,5.2762
97,2,1.9368,0.611929,0.743,0.7325,0.743,0.7292,0.9055,-0.019761,1.786,5.028
97,3,1.9202,0.640295,0.7165,0.7089,0.7165,0.7066,0.9016,-0.021643,1.7578,4.9066
97,4,2.072,0.646818,0.7218,0.724,0.7218,0.715,0.8945,-0.018339,1.8558,5.3976
98,1,2.0624,0.660068,0.7042,0.6967,0.7042,0.6958,0.8893,-0.00295,1.8545,5.3343
98,2,1.9353,0.629477,0.7342,0.7235,0.7342,0.7233,0.906,-0.01029,1.7713,4.9823
98,3,1.9303,0.670103,0.6901,0.685,0.6901,0.6775,0.8867,-0.005552,1.7493,4.8709
98,4,2.043,0.640086,0.7183,0.7134,0.7183,0.7118,0.9036,-0.002105,1.8302,5.3165
99,1,2.0439,0.678987,0.7201,0.7094,0.7201,0.7089,0.8797,0.005773,1.8307,5.2287
99,2,1.9508,0.631976,0.7289,0.7199,0.7289,0.7214,0.9006,-0.021194,1.7805,5.0279
99,3,1.8949,0.617534,0.7465,0.7381,0.7465,0.7366,0.9012,-0.018533,1.7502,4.8754
99,4,2.0285,0.591148,0.7394,0.7382,0.7394,0.7304,0.9143,-0.013145,1.8464,5.3824
100,1,2.0564,0.675644,0.7254,0.7141,0.7254,0.7121,0.8881,-0.014009,1.8463,5.2783
100,2,1.946,0.645552,0.7236,0.7087,0.7236,0.706,0.8964,-0.010313,1.7786,4.9805
100,3,1.8999,0.633308,0.7148,0.7108,0.7148,0.7015,0.8982,0.001759,1.7479,4.8553
100,4,2.0227,0.612871,0.7482,0.7507,0.7482,0.7393,0.9099,0.004633,1.8299,5.3121
101,1,2.0275,0.642388,0.706,0.7056,0.706,0.7045,0.8928,-0.002873,1.8306,5.2595
101,2,1.9232,0.60262,0.757,0.7459,0.757,0.7467,0.912,0.003677,1.775,5.0046
101,3,1.9062,0.607389,0.7377,0.7271,0.7377,0.7207,0.9045,-0.004288,1.7591,4.9367
101,4,2.038,0.632444,0.7148,0.7115,0.7148,0.708,0.9009,-0.013266,1.8362,5.3177
102,1,2.008,0.604899,0.7306,0.727,0.7306,0.7242,0.9085,-0.010495,1.8416,5.2819
102,2,1.9287,0.62322,0.7218,0.7063,0.7218,0.711,0.9057,-0.016143,1.772,4.9747
102,3,1.9242,0.656986,0.7025,0.6977,0.7025,0.6952,0.8956,0.004518,1.7483,4.8812
102,4,2.0492,0.637355,0.7113,0.7142,0.7113,0.7093,0.9039,-0.006077,1.8376,5.3435
103,1,2.0159,0.603548,0.713,0.7039,0.713,0.7043,0.9072,-0.017179,1.8504,5.3114
103,2,1.925,0.601737,0.75,0.7482,0.75,0.7364,0.9071,-0.007713,1.7831,5.0125
103,3,1.8787,0.575837,0.7394,0.7277,0.7394,0.7307,0.9122,-0.003459,1.7602,4.9188
103,4,2.0216,0.609368,0.7165,0.721,0.7165,0.7153,0.9098,-0.016712,1.8363,5.3167
104,1,2.009,0.613713,0.7254,0.7128,0.7254,0.7147,0.9055,-0.016398,1.8389,5.2648
104,2,1.9146,0.598705,0.7482,0.739,0.7482,0.7376,0.91,-0.001858,1.7723,4.9849
104,3,1.8989,0.616783,0.7183,0.7075,0.7183,0.708,0.9019,-0.006756,1.7522,4.8906
104,4,2.0524,0.622628,0.6901,0.6802,0.6901,0.6784,0.904,-0.011352,1.8431,5.3887
105,1,2.0304,0.616198,0.7165,0.715,0.7165,0.7153,0.9065,-0.017419,1.8399,5.3303
105,2,1.9131,0.595658,0.75,0.7438,0.75,0.7418,0.9113,-0.000385,1.7728,4.9871
105,3,1.9108,0.652394,0.7165,0.7146,0.7165,0.7071,0.8966,-0.013614,1.7484,4.8472
105,4,2.0252,0.575258,0.743,0.7455,0.743,0.7385,0.9172,-0.006061,1.8504,5.4083
106,1,1.9975,0.592539,0.7289,0.716,0.7289,0.7195,0.9076,-0.030959,1.8371,5.2756
106,2,1.9254,0.593099,0.7553,0.7485,0.7553,0.7475,0.9097,-0.011322,1.7821,5.0341
106,3,1.8984,0.608997,0.7271,0.7219,0.7271,0.7214,0.9119,-0.001072,1.7535,4.9071
106,4,2.0377,0.601191,0.7465,0.745,0.7465,0.7409,0.9151,-0.011606,1.8415,5.3896
107,1,1.9795,0.590942,0.7271,0.7257,0.7271,0.7254,0.9161,-0.009546,1.8342,5.2193
107,2,1.8994,0.578179,0.7518,0.736,0.7518,0.7399,0.917,-0.0099,1.7745,4.9824
107,3,1.8595,0.572312,0.7289,0.7154,0.7289,0.7192,0.9113,0.012485,1.7423,4.8628
107,4,2.016,0.574844,0.7306,0.7373,0.7306,0.728,0.9165,-0.01969,1.8412,5.3788
108,1,1.9902,0.616339,0.7218,0.7049,0.7218,0.7088,0.8977,0.001625,1.8223,5.1957
108,2,1.9001,0.556936,0.7535,0.7457,0.7535,0.744,0.9199,-0.020774,1.7744,5.0342
108,3,1.8483,0.552856,0.7694,0.7682,0.7694,0.7679,0.9212,-0.009545,1.7485,4.871
108,4,1.99,0.57415,0.7676,0.7625,0.7676,0.7599,0.923,0.002117,1.8263,5.2935
109,1,1.9681,0.552131,0.7535,0.7378,0.7535,0.7404,0.9217,-0.002906,1.8387,5.2719
109,2,1.8987,0.588123,0.75,0.7383,0.75,0.741,0.9116,-0.005773,1.764,4.9567
109,3,1.8577,0.588327,0.7271,0.7287,0.7271,0.7254,0.9136,-0.000332,1.7324,4.8197
109,4,2.0261,0.6165,0.7324,0.7286,0.7324,0.7256,0.9112,0.012395,1.8259,5.3153
110,1,2.0291,0.640019,0.7254,0.7222,0.7254,0.7184,0.8974,-0.006441,1.8461,5.2703
110,2,1.9051,0.610671,0.7412,0.7331,0.7412,0.7346,0.9118,0.014202,1.7614,4.9253
110,3,1.8618,0.58001,0.7465,0.743,0.7465,0.7356,0.9201,0.010966,1.7486,4.8527
110,4,1.9771,0.555739,0.7465,0.7465,0.7465,0.7417,0.9224,0.01203,1.8329,5.2935
111,1,1.9873,0.587241,0.743,0.7323,0.743,0.7363,0.9079,-0.023921,1.8356,5.2542
111,2,1.8798,0.569042,0.7465,0.7412,0.7465,0.7356,0.9131,-0.002417,1.7638,4.9381
111,3,1.8469,0.565535,0.7482,0.742,0.7482,0.741,0.9174,0.005809,1.7354,4.8368
111,4,2.0083,0.556142,0.7518,0.7443,0.7518,0.7398,0.9254,-0.006595,1.8389,5.3966
112,1,1.9641,0.531778,0.7623,0.7526,0.7623,0.755,0.9181,-0.015378,1.8489,5.3062
112,2,1.8911,0.57616,0.757,0.7476,0.757,0.7498,0.9122,0.007291,1.7678,4.9594
112,3,1.849,0.587556,0.7289,0.7205,0.7289,0.7202,0.9124,0.017778,1.7285,4.7924
112,4,2.0473,0.620199,0.7447,0.7294,0.7447,0.7308,0.9125,-0.011287,1.8444,5.3773
113,1,1.9834,0.580086,0.757,0.7619,0.757,0.7517,0.9164,0.004292,1.8317,5.2578
113,2,1.9076,0.577797,0.7729,0.7643,0.7729,0.7671,0.9204,-0.023135,1.7699,5.0106
113,3,1.8217,0.517824,0.7465,0.7452,0.7465,0.7401,0.9284,0.013333,1.7475,4.864
113,4,2.0301,0.593138,0.7535,0.7544,0.7535,0.7491,0.917,-0.025732,1.8415,5.3832
114,1,1.9744,0.579824,0.7183,0.7056,0.7183,0.709,0.9088,-0.000966,1.8246,5.2283
114,2,1.8525,0.513347,0.7852,0.7826,0.7852,0.7775,0.9303,0.003536,1.7676,4.9771
114,3,1.8671,0.573336,0.7518,0.7501,0.7518,0.7435,0.9168,-0.020308,1.7487,4.8858
114,4,1.9763,0.555044,0.7746,0.7774,0.7746,0.7699,0.9255,0.019635,1.8302,5.2924
115,1,1.9658,0.533654,0.7658,0.7562,0.7658,0.7566,0.9236,-0.014546,1.8489,5.3075
115,2,1.8715,0.540796,0.7658,0.761,0.7658,0.7566,0.9288,-0.000253,1.7675,4.9765
115,3,1.8949,0.62105,0.7236,0.7101,0.7236,0.7137,0.9084,0.006161,1.7399,4.8672
115,4,1.9968,0.580198,0.7623,0.7693,0.7623,0.7591,0.9171,0.009252,1.828,5.3021
116,1,1.9683,0.566148,0.7482,0.7382,0.7482,0.7407,0.9134,-0.013526,1.8355,5.2399
116,2,1.8739,0.567804,0.7641,0.7622,0.7641,0.7585,0.9203,0.005386,1.7628,4.9213
116,3,1.8712,0.567114,0.7553,0.7588,0.7553,0.7495,0.9211,-0.011582,1.7522,4.9139
116,4,1.9646,0.542725,0.7465,0.7522,0.7465,0.7429,0.924,0.005514,1.8221,5.2824
117,1,1.9978,0.578537,0.7465,0.7381,0.7465,0.741,0.9095,-0.007579,1.8486,5.3093
117,2,1.8975,0.572243,0.7588,0.7507,0.7588,0.7498,0.919,-0.00806,1.7654,4.9897
117,3,1.8574,0.558019,0.7465,0.7426,0.7465,0.7362,0.9208,0.003671,1.7374,4.8892
117,4,1.9707,0.524633,0.75,0.743,0.75,0.7443,0.9254,-0.010105,1.8394,5.345
118,1,1.9622,0.535825,0.757,0.7521,0.757,0.75,0.9195,-0.009869,1.8449,5.2905
118,2,1.8616,0.565434,0.757,0.7488,0.757,0.7459,0.9197,-0.009772,1.7641,4.8859
118,3,1.8626,0.580791,0.7694,0.768,0.7694,0.7614,0.9179,-0.001727,1.7475,4.8535
118,4,1.9879,0.559138,0.757,0.7547,0.757,0.751,0.9178,-0.003855,1.8334,5.3218
119,1,2.0274,0.659859,0.7201,0.7135,0.7201,0.7131,0.8882,0.016622,1.8336,5.2184
119,2,1.8643,0.543114,0.7905,0.7906,0.7905,0.7806,0.9222,0.008167,1.7687,4.9471
119,3,1.827,0.540876,0.7623,0.759,0.7623,0.7533,0.9255,-0.018059,1.7504,4.8278
119,4,1.9693,0.513634,0.7535,0.7603,0.7535,0.7506,0.9309,-0.001741,1.8371,5.3657
120,1,1.9824,0.576074,0.743,0.7432,0.743,0.7404,0.9163,-0.005017,1.8362,5.2638
120,2,1.8317,0.504775,0.7658,0.7606,0.7658,0.7591,0.9332,0.010394,1.7562,4.9278
120,3,1.8582,0.556391,0.7623,0.7657,0.7623,0.7571,0.9253,0.002895,1.7506,4.8959
120,4,2.0014,0.577568,0.7518,0.7442,0.7518,0.744,0.916,0.006853,1.8338,5.3238
121,1,1.969,0.56879,0.75,0.7501,0.75,0.7491,0.916,-0.002954,1.8305,5.2363
121,2,1.8713,0.559645,0.7746,0.7642,0.7746,0.7638,0.9183,0.020733,1.7575,4.9318
121,3,1.8786,0.583531,0.7377,0.7309,0.7377,0.7295,0.9134,-0.010815,1.7526,4.9004
121,4,1.9837,0.553456,0.7535,0.7498,0.7535,0.7473,0.9215,-0.007465,1.8296,5.321
122,1,1.9734,0.556768,0.743,0.7339,0.743,0.7346,0.9196,0.013958,1.8339,5.2788
122,2,1.8555,0.500596,0.7852,0.7788,0.7852,0.7787,0.9325,-0.017802,1.7816,5.0169
122,3,1.8213,0.528092,0.7623,0.7595,0.7623,0.7568,0.9245,-0.023509,1.7463,4.8389
122,4,1.9471,0.513817,0.7764,0.7676,0.7764,0.7698,0.9317,0.004307,1.8188,5.2913
123,1,1.9558,0.540796,0.7746,0.7671,0.7746,0.7701,0.92,0.002658,1.8329,5.2576
123,2,1.8807,0.530674,0.7694,0.7609,0.7694,0.7621,0.9275,-0.008819,1.7769,5.0309
123,3,1.8567,0.551251,0.743,0.7488,0.743,0.7405,0.9246,-0.007761,1.7543,4.9027
123,4,2.0025,0.581653,0.7447,0.7429,0.7447,0.7402,0.9159,-0.021258,1.8393,5.3179
124,1,1.9447,0.548592,0.75,0.7406,0.75,0.7429,0.9179,0.000463,1.8236,5.2024
124,2,1.8522,0.513138,0.7835,0.7718,0.7835,0.772,0.9296,-0.00055,1.7649,4.9765
124,3,1.7991,0.479411,0.787,0.7815,0.787,0.7808,0.9366,0.01266,1.7436,4.8783
124,4,1.9885,0.547919,0.7447,0.7539,0.7447,0.7455,0.9255,-0.006269,1.8345,5.3499
125,1,1.9444,0.514928,0.7606,0.7511,0.7606,0.7511,0.9253,0.003956,1.8433,5.2797
125,2,1.8257,0.49464,0.7676,0.7601,0.7676,0.7618,0.9305,0.007817,1.7683,4.9315
125,3,1.8084,0.510483,0.7658,0.7706,0.7658,0.7557,0.9325,0.007551,1.7418,4.8369
125,4,1.9661,0.515037,0.7641,0.7626,0.7641,0.761,0.9288,-0.022972,1.8341,5.3519
126,1,1.9406,0.511243,0.7711,0.767,0.7711,0.768,0.9284,0.017844,1.8346,5.2757
126,2,1.8486,0.531343,0.7729,0.7698,0.7729,0.7678,0.9268,0.017018,1.7638,4.9221
126,3,1.8582,0.561147,0.7641,0.7602,0.7641,0.7604,0.9214,0.001758,1.7459,4.8846
126,4,1.9724,0.495259,0.7746,0.7702,0.7746,0.7681,0.9373,-0.01387,1.8452,5.419
127,1,1.9484,0.508455,0.7623,0.7534,0.7623,0.7542,0.9258,0.004158,1.8449,5.3082
127,2,1.8348,0.492265,0.787,0.7826,0.787,0.7805,0.9358,0.008722,1.772,4.9673
