Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
61,4,2.368,1.082735,0.5035,0.3948,0.5035,0.4335,0.6825,-0.013598,1.841,5.3668
62,1,2.3359,1.072589,0.5335,0.3962,0.5335,0.4543,0.6906,-0.01192,1.8435,5.2837
62,2,2.2792,1.097835,0.493,0.373,0.493,0.4214,0.6771,-0.016188,1.7853,5.0358
62,3,2.2326,1.069373,0.5158,0.3835,0.5158,0.4347,0.6916,-0.044016,1.7676,4.9469
62,4,2.3867,1.078183,0.5088,0.3879,0.5088,0.4365,0.6975,-0.008843,1.8591,5.44
63,1,2.3105,1.050865,0.5335,0.3978,0.5335,0.455,0.7035,-0.008331,1.8396,5.2498
63,2,2.2415,1.053736,0.5528,0.4084,0.5528,0.4692,0.7002,-0.009249,1.7809,5.013
63,3,2.2469,1.102501,0.5035,0.3731,0.5035,0.4247,0.694,-0.004361,1.7538,4.917
63,4,2.3528,1.066699,0.5352,0.4213,0.5352,0.4586,0.6941,-0.01734,1.8372,5.3537
64,1,2.3268,1.068673,0.5282,0.3896,0.5282,0.4484,0.6944,-0.010128,1.8428,5.2626
