Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
36,4,2.5929,1.171735,0.4894,0.47,0.4894,0.4051,0.6409,-0.104329,1.9657,5.9091
37,1,2.4509,1.129623,0.5352,0.4902,0.5352,0.4551,0.6583,-0.03954,1.8753,5.5339
37,2,2.3232,1.139193,0.5176,0.4077,0.5176,0.4405,0.6447,-0.015676,1.8009,5.0858
37,3,2.4845,1.141858,0.5053,0.4369,0.5053,0.4369,0.6694,-0.121115,1.8876,5.6172
37,4,2.6587,1.154381,0.507,0.3914,0.507,0.4207,0.6374,-0.157475,1.9731,6.1686
38,1,2.3839,1.111956,0.5282,0.4584,0.5282,0.4577,0.6855,-0.000321,1.8513,5.3516
38,2,2.4246,1.104157,0.5229,0.5194,0.5229,0.4454,0.6797,-0.105073,1.8811,5.5056
38,3,2.7063,1.137782,0.5035,0.4322,0.5035,0.4326,0.6616,-0.300766,2.0115,6.366
38,4,2.5871,1.17849,0.4877,0.3807,0.4877,0.4004,0.6111,-0.0804,1.9259,5.8737
39,1,2.4618,1.130366,0.5211,0.4491,0.5211,0.4436,0.6487,-0.033812,1.8873,5.5684
39,2,2.3088,1.102158,0.5335,0.4691,0.5335,0.4603,0.6791,-0.017262,1.8052,5.1245
39,3,2.3139,1.125069,0.4982,0.4251,0.4982,0.433,0.6789,-0.027844,1.7831,5.0877
39,4,2.6173,1.15257,0.507,0.4394,0.507,0.4388,0.6554,-0.12508,1.9633,6.035
40,1,2.4532,1.151594,0.5053,0.4431,0.5053,0.4319,0.6457,-0.025113,1.8791,5.4904
40,2,2.3034,1.12004,0.5246,0.4418,0.5246,0.4418,0.6782,-0.006212,1.8018,5.0647
40,3,2.3034,1.132906,0.4965,0.4163,0.4965,0.4279,0.6647,-0.017028,1.7663,5.0346
40,4,2.4821,1.103702,0.5387,0.4702,0.5387,0.4649,0.6974,-0.042345,1.9106,5.6983
41,1,2.662,1.122378,0.5035,0.3989,0.5035,0.4292,0.6723,-0.171847,2.0037,6.2546
41,2,2.368,1.14148,0.5299,0.4886,0.5299,0.451,0.6471,-0.023692,1.8371,5.2298
41,3,2.3865,1.110028,0.5229,0.4808,0.5229,0.4586,0.6921,-0.089456,1.8385,5.3648
41,4,2.708,1.107704,0.5317,0.4464,0.5317,0.4625,0.6855,-0.192238,2.0402,6.4419
42,1,2.4036,1.108657,0.5246,0.3869,0.5246,0.4426,0.6643,-0.024096,1.8753,5.425
42,2,2.3468,1.067391,0.5581,0.4812,0.5581,0.4863,0.7092,-0.053124,1.8445,5.3319
42,3,2.2948,1.119482,0.5053,0.4438,0.5053,0.4378,0.6773,-0.018658,1.7832,5.0371
42,4,2.4604,1.112496,0.5282,0.4609,0.5282,0.4592,0.6868,-0.047935,1.9152,5.6054
43,1,2.4122,1.083058,0.5493,0.4696,0.5493,0.4708,0.6987,-0.031755,1.9138,5.5135
43,2,2.4011,1.077271,0.5264,0.446,0.5264,0.4621,0.7033,-0.078412,1.8519,5.4902
43,3,2.311,1.088108,0.5317,0.427,0.5317,0.4511,0.7103,-0.069949,1.8012,5.1644
43,4,2.4914,1.114736,0.5299,0.488,0.5299,0.4612,0.6848,-0.063559,1.9117,5.7036
44,1,2.3599,1.088794,0.544,0.4676,0.544,0.469,0.703,-0.002059,1.8526,5.3259
44,2,2.2981,1.064521,0.5405,0.4315,0.5405,0.4658,0.7175,-0.030593,1.8169,5.1765
44,3,2.5255,1.118084,0.507,0.4148,0.507,0.4312,0.6856,-0.188258,1.9027,5.8096
44,4,2.3992,1.079552,0.544,0.4914,0.544,0.486,0.7119,-0.024624,1.864,5.4785
45,1,2.4281,1.051439,0.5687,0.5663,0.5687,0.4938,0.7156,-0.064455,1.9294,5.6404
45,2,2.4283,1.064837,0.5458,0.444,0.5458,0.4724,0.7113,-0.13367,1.8962,5.6096
45,3,2.5935,1.078644,0.544,0.4795,0.544,0.478,0.712,-0.255596,2.0034,6.1283
45,4,2.4369,1.067218,0.5651,0.5427,0.5651,0.4919,0.714,-0.052151,1.881,5.6327
46,1,2.3762,1.022287,0.5827,0.5001,0.5827,0.5162,0.734,-0.029429,1.895,5.5352
46,2,2.2689,1.046521,0.5616,0.4802,0.5616,0.4918,0.7235,-0.017094,1.7951,5.1211
46,3,2.2757,1.105399,0.4982,0.4294,0.4982,0.4354,0.6964,-0.029337,1.7733,5.0063
46,4,2.4546,1.06314,0.5581,0.5123,0.5581,0.4906,0.716,-0.047027,1.9047,5.7014
47,1,2.4424,1.035686,0.5616,0.4157,0.5616,0.4753,0.739,-0.083617,1.9302,5.7248
47,2,2.3135,1.055817,0.5458,0.4761,0.5458,0.478,0.718,-0.039048,1.8343,5.2481
47,3,2.2918,1.051286,0.5528,0.4738,0.5528,0.4804,0.7217,-0.045101,1.8186,5.1862
47,4,2.4521,1.024469,0.5581,0.4656,0.5581,0.4865,0.7424,-0.064298,1.9329,5.7833
48,1,2.5859,1.046431,0.5563,0.4636,0.5563,0.4918,0.726,-0.171219,2.0002,6.1779
48,2,2.2937,1.019004,0.5634,0.4855,0.5634,0.4879,0.7391,-0.04014,1.8342,5.2679
48,3,2.2768,1.046325,0.5387,0.4746,0.5387,0.4638,0.7382,-0.027978,1.7925,5.1478
48,4,2.4075,1.049387,0.5634,0.4812,0.5634,0.4967,0.7241,-0.00883,1.8904,5.5764
49,1,2.3213,1.006693,0.5722,0.4826,0.5722,0.4952,0.7515,-0.023061,1.8811,5.3889
49,2,2.2339,0.97152,0.5863,0.5376,0.5863,0.5181,0.7639,-0.042987,1.8193,5.1796
49,3,2.2124,0.988746,0.5863,0.5771,0.5863,0.521,0.7608,-0.013846,1.7919,5.0677
49,4,2.3372,0.998723,0.5827,0.5514,0.5827,0.525,0.7551,-0.036468,1.8611,5.4604
50,1,2.3379,0.977106,0.5933,0.5254,0.5933,0.5153,0.7574,-0.032494,1.8775,5.5131
50,2,2.5044,0.99836,0.5933,0.5168,0.5933,0.5164,0.7478,-0.176458,1.9542,6.0186
50,3,2.3835,1.059732,0.5246,0.4381,0.5246,0.4548,0.7133,-0.13771,1.8733,5.4722
50,4,2.4819,1.113931,0.5511,0.4868,0.5511,0.4702,0.6915,-0.072638,1.9039,5.6739
51,1,2.3668,0.9809,0.6004,0.5759,0.6004,0.5193,0.7641,-0.058572,1.8949,5.6005
51,2,2.1815,0.960682,0.6004,0.5224,0.6004,0.5408,0.7664,0.010643,1.7832,5.0299
51,3,2.2378,1.00117,0.5599,0.475,0.5599,0.4865,0.7597,-0.048825,1.7887,5.1232
51,4,2.3588,1.00607,0.5704,0.4852,0.5704,0.5066,0.7571,-0.014129,1.8746,5.5153
52,1,2.3996,0.979691,0.6039,0.5958,0.6039,0.5285,0.766,-0.067654,1.9162,5.7127
52,2,2.2131,0.964277,0.6127,0.5581,0.6127,0.5449,0.7723,-0.034144,1.8123,5.1272
52,3,2.1978,1.005782,0.5757,0.5231,0.5757,0.5068,0.7524,-0.025568,1.7837,4.9793
52,4,2.3758,0.996473,0.5704,0.5056,0.5704,0.5181,0.7692,-0.045902,1.891,5.5941
53,1,2.4054,0.948454,0.5827,0.4945,0.5827,0.5126,0.7787,-0.056563,1.9503,5.805
53,2,2.3822,0.926519,0.6074,0.5275,0.6074,0.5324,0.7836,-0.129715,1.9346,5.779
53,3,2.2688,0.927568,0.5933,0.5294,0.5933,0.528,0.7891,-0.075913,1.8453,5.3983
53,4,2.2871,0.920191,0.6109,0.5801,0.6109,0.5485,0.7908,-0.031506,1.8583,5.4766
54,1,2.3613,1.04109,0.5405,0.4555,0.5405,0.4802,0.7341,-0.056255,1.8724,5.4419
54,2,2.2321,0.984408,0.581,0.4963,0.581,0.493,0.7588,-0.019895,1.815,5.1434
54,3,2.1754,0.966017,0.5704,0.5317,0.5704,0.516,0.7682,0.008213,1.7676,4.9974
54,4,2.2655,0.9224,0.6197,0.5684,0.6197,0.5567,0.7867,0.010357,1.8508,5.3996
55,1,2.2222,0.899965,0.6197,0.5679,0.6197,0.5501,0.7901,-0.005039,1.8459,5.3075
55,2,2.1569,0.871053,0.6461,0.6133,0.6461,0.5898,0.8007,-0.046557,1.8243,5.1571
55,3,2.135,0.916329,0.5968,0.5293,0.5968,0.5268,0.7939,0.023953,1.7619,4.9785
55,4,2.2808,0.910915,0.6021,0.5626,0.6021,0.5671,0.7902,0.002566,1.8572,5.4771
56,1,2.2964,0.931489,0.6127,0.6033,0.6127,0.5467,0.7759,-0.043197,1.866,5.4812
56,2,2.147,0.871433,0.6391,0.5634,0.6391,0.5743,0.8072,-0.008376,1.8062,5.1232
56,3,2.1563,0.948602,0.5775,0.5013,0.5775,0.5168,0.7829,-0.02191,1.7682,4.9742
56,4,2.3354,0.974734,0.5898,0.5885,0.5898,0.5327,0.7676,-0.040466,1.8616,5.5103
57,1,2.2342,0.890356,0.6444,0.586,0.6444,0.5757,0.7948,0.005242,1.8765,5.3697
57,2,2.1798,0.872074,0.625,0.5469,0.625,0.5637,0.7964,-0.038604,1.8225,5.2312
57,3,2.0992,0.884882,0.6039,0.5989,0.6039,0.5609,0.7986,0.043997,1.7561,4.9327
57,4,2.3218,0.919536,0.6144,0.5669,0.6144,0.5744,0.8015,-0.036066,1.8928,5.5938
58,1,2.2227,0.902861,0.6162,0.5625,0.6162,0.5469,0.7946,-0.007037,1.8535,5.3023
58,2,2.1455,0.871336,0.6373,0.5781,0.6373,0.585,0.8084,-0.016908,1.7876,5.1184
58,3,2.1524,0.911433,0.5951,0.5867,0.5951,0.5366,0.7903,0.012646,1.8027,5.0479
58,4,2.276,0.836165,0.6356,0.5891,0.6356,0.5815,0.8237,-0.008133,1.8875,5.6356
59,1,2.2029,0.85792,0.6197,0.5435,0.6197,0.5667,0.803,-0.051936,1.8498,5.3413
59,2,2.1344,0.838397,0.6444,0.6127,0.6444,0.5727,0.8215,0.008822,1.8046,5.1585
59,3,2.1495,0.844252,0.6074,0.5733,0.6074,0.5642,0.8181,-0.052758,1.8166,5.1952
59,4,2.2342,0.825938,0.6426,0.5981,0.6426,0.5877,0.823,-0.011026,1.8807,5.5202
60,1,2.2139,0.822962,0.6461,0.6457,0.6461,0.5956,0.8247,-0.018312,1.8798,5.4594
60,2,2.1303,0.869045,0.6303,0.5767,0.6303,0.5623,0.8049,0.017405,1.7832,5.0732
60,3,2.1348,0.884816,0.5986,0.5515,0.5986,0.5516,0.7991,-0.029473,1.7852,5.0513
60,4,2.3088,0.842629,0.6232,0.58,0.6232,0.5757,0.8179,-0.028283,1.8997,5.7298
61,1,2.2551,0.821771,0.6532,0.6253,0.6532,0.6044,0.8234,-0.060292,1.9037,5.5997
61,2,2.1474,0.80206,0.6567,0.6338,0.6567,0.603,0.836,-0.061498,1.8289,5.2865
61,3,2.0646,0.833321,0.6215,0.5677,0.6215,0.5616,0.8266,0.029742,1.7637,4.9377
61,4,2.4375,0.844772,0.6285,0.5903,0.6285,0.5913,0.8149,-0.143374,1.9996,6.1538
62,1,2.2332,0.825051,0.6532,0.5896,0.6532,0.5865,0.82,0.018184,1.8929,5.519
62,2,2.0653,0.771268,0.6602,0.6228,0.6602,0.6109,0.8426,0.016239,1.7939,5.0848
62,3,2.1401,0.807106,0.6356,0.5977,0.6356,0.5899,0.8328,-0.072987,1.8123,5.2503
62,4,2.2101,0.79252,0.6637,0.6098,0.6637,0.6155,0.8379,-0.007038,1.8638,5.5176
63,1,2.1775,0.786703,0.662,0.5852,0.662,0.5916,0.8397,-0.016496,1.8697,5.4228
63,2,2.1047,0.813106,0.6338,0.6021,0.6338,0.5903,0.8277,0.002685,1.8065,5.1184
63,3,2.149,0.887685,0.6109,0.6131,0.6109,0.5694,0.7961,-0.008879,1.7902,5.0921
63,4,2.2107,0.819815,0.632,0.5908,0.632,0.5715,0.8316,-0.004991,1.8581,5.4562
64,1,2.3327,0.79668,0.6708,0.6483,0.6708,0.6244,0.8309,-0.118824,1.9586,5.9169
