Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
37,3,2.0298,0.780224,0.6637,0.6477,0.6637,0.6477,0.8617,-0.009046,1.7648,4.9456
37,4,2.2168,0.831319,0.6444,0.6346,0.6444,0.6296,0.8431,-0.029856,1.8555,5.4494
38,1,2.1472,0.781657,0.6532,0.6259,0.6532,0.6317,0.851,-0.001353,1.8546,5.3334
38,2,2.0114,0.719115,0.6849,0.6703,0.6849,0.6628,0.8769,-0.013153,1.7823,5.0268
38,3,2.0214,0.764757,0.6514,0.6357,0.6514,0.6321,0.8569,-0.053058,1.7653,4.9537
38,4,2.2111,0.820177,0.6408,0.6193,0.6408,0.6217,0.8464,-0.036035,1.8573,5.4566
39,1,2.1627,0.792381,0.6496,0.6296,0.6496,0.633,0.8534,-0.009296,1.8619,5.3601
39,2,2.1235,0.82671,0.6391,0.6217,0.6391,0.6192,0.849,-0.064352,1.8147,5.1492
39,3,2.0635,0.803939,0.6444,0.6267,0.6444,0.631,0.852,-0.0153,1.771,5.0026
39,4,2.1633,0.786353,0.6567,0.6385,0.6567,0.6443,0.8598,-0.011284,1.8467,5.3761
40,1,2.1272,0.752818,0.6954,0.6872,0.6954,0.6852,0.8671,-0.014793,1.8556,5.334
40,2,2.0707,0.774205,0.6673,0.6401,0.6673,0.6421,0.852,-0.025516,1.8,5.096
40,3,2.0515,0.773386,0.6673,0.651,0.6673,0.6507,0.8578,-0.030184,1.7808,5.0337
40,4,2.1861,0.775972,0.6831,0.6786,0.6831,0.6732,0.8677,-0.047009,1.8695,5.4763
41,1,2.1797,0.742464,0.6831,0.6606,0.6831,0.662,0.8663,-0.047855,1.8948,5.5334
41,2,2.0562,0.74135,0.6884,0.6859,0.6884,0.6756,0.8713,-0.039798,1.7941,5.1243
41,3,2.0206,0.738397,0.6585,0.6426,0.6585,0.6479,0.8701,-0.037868,1.7695,5.0125
41,4,2.185,0.808345,0.6356,0.6319,0.6356,0.6289,0.8461,-0.005066,1.8472,5.3971
42,1,2.1435,0.76956,0.6602,0.6447,0.6602,0.6437,0.8566,-0.024764,1.8556,5.3495
42,2,2.0474,0.751889,0.6849,0.6755,0.6849,0.6715,0.8704,-0.012456,1.787,5.0701
42,3,1.9894,0.720295,0.6796,0.6742,0.6796,0.6684,0.8771,-0.023908,1.7646,4.9508
