Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
33,4,2.4722,1.193706,0.456,0.3293,0.456,0.3823,0.6111,-0.039843,1.8661,5.4553
34,1,2.4632,1.184235,0.4648,0.3381,0.4648,0.389,0.6339,-0.060783,1.8699,5.4473
34,2,2.3743,1.172511,0.4894,0.3606,0.4894,0.415,0.6302,-0.0607,1.8218,5.1784
34,3,2.3471,1.189657,0.4736,0.3356,0.4736,0.3924,0.6405,-0.016298,1.7837,5.0477
34,4,2.4583,1.18547,0.4665,0.3449,0.4665,0.3958,0.6279,-0.041426,1.8587,5.4284
35,1,2.5096,1.228644,0.4208,0.311,0.4208,0.3576,0.5792,-0.039235,1.8822,5.4985
35,2,2.4037,1.234244,0.4032,0.2593,0.4032,0.2732,0.5163,-0.04247,1.7999,5.1325
35,3,2.3673,1.243123,0.3856,0.2676,0.3856,0.308,0.5382,-0.025212,1.773,4.9905
35,4,2.5,1.23499,0.412,0.2867,0.412,0.3153,0.5409,-0.033114,1.8616,5.4516
36,1,2.4868,1.236815,0.4137,0.3166,0.4137,0.2653,0.5277,-0.040039,1.8621,5.4033
36,2,2.4031,1.231426,0.419,0.3016,0.419,0.3361,0.5262,-0.02051,1.8026,5.1369
36,3,2.3725,1.246376,0.3944,0.2798,0.3944,0.314,0.5311,-0.01813,1.78,5.0001
36,4,2.5118,1.241097,0.4102,0.2573,0.4102,0.2741,0.5142,-0.037408,1.8659,5.4767
37,1,2.4692,1.222091,0.4296,0.3067,0.4296,0.3365,0.5526,-0.025221,1.8677,5.379
37,2,2.3808,1.221456,0.4296,0.3235,0.4296,0.3141,0.5654,-0.015995,1.793,5.0861
37,3,2.356,1.229592,0.4155,0.2923,0.4155,0.3386,0.5845,-0.010429,1.7717,4.9844
37,4,2.533,1.242082,0.4102,0.2786,0.4102,0.3084,0.5274,-0.024257,1.8741,5.5453
38,1,2.4663,1.217165,0.4313,0.3135,0.4313,0.331,0.5805,-0.009814,1.8608,5.3809
38,2,2.3839,1.218253,0.4489,0.3248,0.4489,0.375,0.5569,-0.019906,1.8016,5.1037
38,3,2.3825,1.232709,0.419,0.2907,0.419,0.3325,0.5543,-0.047612,1.7937,5.0653
38,4,2.5054,1.223977,0.4243,0.2964,0.4243,0.3396,0.5742,-0.024555,1.8697,5.4953
39,1,2.4763,1.215454,0.456,0.3332,0.456,0.3764,0.578,-0.030084,1.8657,5.4184
39,2,2.3782,1.212983,0.4595,0.333,0.4595,0.3844,0.5708,-0.043105,1.798,5.097
39,3,2.3517,1.21864,0.4419,0.3112,0.4419,0.361,0.6036,-0.026652,1.7745,4.9956
